"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","A chromometer value of fresh root|CO_334:0002066","B chromometer value of fresh root|CO_334:0002064","L chromometer of fresh root|CO_334:0002065","apical pubescence visual rating 0-2|CO_334:0000309","branching level counting|CO_334:0000079","branching level counting|month 6|COMP:0000151","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content by specific gravity method|CO_334:0000160","dry matter content percentage|CO_334:0000092","dry matter visual rating 1-3|CO_334:0002012","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first apical branch height measurement in cm|month 6|COMP:0000083","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height measurement in cm|month 6|COMP:0000081","plant height measurement in cm|month 9|COMP:0000082","plant shape visual assessment 1-4|CO_334:0000264","plant stands harvested counting|CO_334:0000010","proportion lodged plants in percentage|CO_334:0000094","root neck length visual rating 0-7|CO_334:0000022","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","specific gravity|CO_334:0000163","sprout count at one-month|CO_334:0000213","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","staygreen visual scale 1-9|CO_334:0000224","stem diameter measurement in cm|month 6|COMP:0000130","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","top yield|CO_334:0000017","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","yield visual rating 1-3|CO_334:0002011","notes"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","3490706","TMS21F2260P0058","","plot","4412118","2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2260P0058_883","1","45","883","45","3","test","","","","","","","","","","","0.4","15.0","89.8","0","","","0.6","3","1.0","0.6","3","3","5","","42.9","","5.9","1","","","5","13.8","8.4","6.9","0.5","5","7","","","","","","5","","3","24","","","0","","5","5","1.0","","","1","3","1","2","5","16.8","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","3490734","TMS21F2260P0086","","plot","4410879","2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2260P0086_1026","1","52","1026","52","15","test","","","","","","","","","","","","","","0","","","0.8","2","0.0","0.0","1","1","5","","46.0","","5.2","1","","","5","11.2","5.5","5.6","0.5","3","7","","","","","","4","","3","17","","","0","","4","4","0.8","","","1","3","1","2","3","11.0","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997557","TMS21F1912P0011","","plot","4412196","2022-21.GS.C6.CE.1600.IB-plotno1061-TMS21F1912P0011","1","54","1061","64","31","test","","","","","","","","","","","-0.3","17.5","91.3","0","","","1.0","2","0.0","0.0","1","1","5","","42.3","","4.5","1","","","5","10.6","9.4","5.3","0.4","5","7","","","","","","5","","3","19","","","2","","5","5","1.0","","","1","3","1","2","5","18.8","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2999189","TMS21F1945P0004","","plot","4412083","2022-21.GS.C6.CE.1600.IB-plotno1062-TMS21F1945P0004","1","54","1062","64","32","test","","","","","","","","","","","-0.2","15.2","88.5","0","","","0.6","2","","0.0","1","1","5","","32.2","","3.4","1","","","5","10.6","2.9","5.3","0.6","5","8","","","","","","5","","3","17","","","0","","5","5","1.0","","","1","3","1","2","5","5.8","1","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997279","TMS21F1932P0009","","plot","4411802","2022-21.GS.C6.CE.1600.IB-plotno1063-TMS21F1932P0009","1","54","1063","64","33","test","","","","","","","","","","","0.9","14.3","85.9","1","","","0.8","2","0.0","0.0","1","1","5","","39.2","","4.2","1","","","5","10.6","2.3","5.3","0.7","5","7","","","","","","4","","3","21","","","1","","4","4","0.8","","","1","3","1","2","5","4.6","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2998915","TMS21F1964P0012","","plot","4412325","2022-21.GS.C6.CE.1600.IB-plotno1064-TMS21F1964P0012","1","54","1064","64","34","test","","","","","","","","","","","0.1","15.0","87.9","2","","","1.0","3","0.0","0.0","1","1","5","","38.1","","4.0","1","","","5","10.6","6.8","5.3","0.4","5","7","","","","","","5","","3","26","","","2","","5","5","1.0","","","1","3","1","2","3","13.5","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2999512","TMS21F1962P0003","","plot","4411810","2022-21.GS.C6.CE.1600.IB-plotno1065-TMS21F1962P0003","1","54","1065","64","35","test","","","","","","","","","","","0.1","27.3","88.4","1","","","0.6","2","0.2","0.0","2","1","5","","35.0","","3.7","1","","","5","10.6","6.1","5.3","0.5","5","7","","","","","","4","","3","30","","","0","","5","5","1.0","","","1","3","2","2","3","12.2","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2998863","TMS21F1959P0001","","plot","4412010","2022-21.GS.C6.CE.1600.IB-plotno1066-TMS21F1959P0001","1","54","1066","64","36","test","","","","","","","","","","","0.3","16.1","87.0","1","","","1.0","2","0.0","0.0","1","1","5","","38.7","","4.1","1","","","3","10.6","5.4","5.3","0.5","7","9","","","","","","3","","3","15","","","0","","5","2","1.0","","","1","3","1","2","5","10.7","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2998710","TMS21F1968P0001","","plot","4411123","2022-21.GS.C6.CE.1600.IB-plotno1067-TMS21F1968P0001","1","54","1067","64","37","test","","","","","","","","","","","0.1","15.1","88.8","1","","","1.0","2","0.0","0.0","1","1","5","","35.5","","3.8","1","","","5","10.6","5.3","5.3","0.5","5","7","","","","","","5","","3","26","","","0","","5","5","1.0","","","1","2","1","2","3","10.5","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2998165","TMS21F1906P0003","","plot","4412307","2022-21.GS.C6.CE.1600.IB-plotno1068-TMS21F1906P0003","1","54","1068","64","38","test","","","","","","","","","","","0.2","17.8","87.2","2","","","0.8","2","0.8","1.0","3","3","5","","37.8","","4.0","1","","","5","10.6","2.6","5.3","0.7","3","7","","","","","","3","","3","22","","","1","","4","4","0.8","","","1","1","1","2","5","5.1","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2999173","TMS21F1945P0005","","plot","4411594","2022-21.GS.C6.CE.1600.IB-plotno1069-TMS21F1945P0005","1","54","1069","64","39","test","","","","","","","","","","","0.5","18.2","87.2","2","","","0.6","2","0.0","0.0","1","1","5","","38.2","","4.0","1","","","5","10.6","3.3","5.3","0.6","3","7","","","","","","4","","3","32","","","0","","5","5","1.0","","","1","3","1","2","3","6.6","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2105877","TMS20F1475P0015","","plot","4410976","2022-21.GS.C6.CE.1600.IB-plotno1070-TMS20F1475P0015","1","54","1070","64","40","test","","","","","","","","","","","0.7","13.5","86.3","1","","","1.0","2","0.0","0.0","1","1","9","","43.2","","4.6","1","","","3","10.6","19.6","5.3","0.2","3","9","","","","","","4","","3","17","","","","","5","5","1.0","","","1","3","1","2","5","39.1","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2999089","TMS21F1891P0033","","plot","4411000","2022-21.GS.C6.CE.1600.IB-plotno1071-TMS21F1891P0033","1","54","1071","64","41","test","","","","","","","","","","","0.3","14.1","88.2","0","","","1.0","2","1.0","1.0","3","4","5","","40.6","","4.3","1","","","5","10.5","4.0","5.3","0.6","5","7","","","","","","5","","3","28","","","3","","5","5","1.0","","","1","3","1","2","3","8.0","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997855","TMS21F1974P0029","","plot","4412330","2022-21.GS.C6.CE.1600.IB-plotno1072-TMS21F1974P0029","1","54","1072","64","42","test","","","","","","","","","","","0.2","16.9","87.6","0","","","1.0","2","0.0","0.0","1","1","5","","40.1","","4.2","1","","","5","10.5","8.1","5.3","0.4","5","7","","","","","","5","","3","14","","","0","","5","5","1.0","","","1","3","1","2","5","16.1","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997679","TMS21F1897P0002","","plot","4411616","2022-21.GS.C6.CE.1600.IB-plotno1073-TMS21F1897P0002","1","54","1073","64","43","test","","","","","","","","","","","-0.2","18.0","89.5","0","","","0.8","2","0.0","0.0","1","1","5","","38.4","","4.0","1","","","5","10.5","10.2","5.3","0.3","7","7","","","","","","5","","3","13","","","0","","5","5","1.0","","","1","3","1","2","5","20.3","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2996927","TMS21F1956P0015","","plot","4411918","2022-21.GS.C6.CE.1600.IB-plotno1074-TMS21F1956P0015","1","54","1074","64","44","test","","","","","","","","","","","0.1","15.5","88.4","1","","","0.6","2","1.0","1.0","4","4","5","","37.6","","4.0","1","","","5","10.5","3.1","5.3","0.6","5","7","","","","","","5","","3","28","","","0","","5","5","1.0","","","1","3","1","2","5","6.1","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997095","TMS21F1900P0001","","plot","4411754","2022-21.GS.C6.CE.1600.IB-plotno1075-TMS21F1900P0001","1","54","1075","64","45","test","","","","","","","","","","","0.4","17.6","88.6","2","","","0.6","2","0.0","0.0","1","1","5","","37.7","","4.0","1","","","5","10.5","4.5","5.3","0.5","5","7","","","","","","5","","3","26","","","0","","5","5","1.0","","","1","3","1","2","5","9.0","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2105576","TMS20F1459P0002","","plot","4412015","2022-21.GS.C6.CE.1600.IB-plotno1076-TMS20F1459P0002","1","54","1076","64","46","test","","","","","","","","","","","0.4","16.1","87.6","2","","","1.0","2","0.0","1.0","1","3","5","","32.6","","3.4","1","","","5","10.5","10.4","5.3","0.3","3","7","","","","","","2","","3","20","","","4","","3","2","0.6","","","1","3","1","2","5","20.7","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997432","TMS21F1877P0010","","plot","4411136","2022-21.GS.C6.CE.1600.IB-plotno1077-TMS21F1877P0010","1","54","1077","64","47","test","","","","","","","","","","","0.4","25.8","83.7","2","","","1.0","2","0.0","0.0","1","1","5","","38.2","","4.0","2","","","5","10.5","5.1","5.3","0.5","3","7","","","","","","5","","3","13","","","0","","3","4","0.6","","","1","3","2","2","7","10.1","2","5",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2106196","TMS20F1490P0001","","plot","4411569","2022-21.GS.C6.CE.1600.IB-plotno1078-TMS20F1490P0001","1","54","1078","64","48","test","","","","","","","","","","","0.1","15.8","87.3","0","","","0.8","2","1.0","1.0","3","3","5","","37.9","","4.0","3","","","5","10.5","7.5","5.3","0.4","3","7","","","","","","3","","3","10","","","","","5","4","1.0","","","1","3","1","1","3","15.0","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2999055","TMS21F1965P0015","","plot","4411800","2022-21.GS.C6.CE.1600.IB-plotno1079-TMS21F1965P0015","1","54","1079","64","49","test","","","","","","","","","","","0.2","15.1","89.6","0","","","0.6","2","0.0","0.0","1","1","5","","37.8","","3.9","1","","","5","10.4","9.0","5.2","0.4","5","7","","","","","","5","","3","18","","","10","","5","5","1.0","","","1","3","1","2","5","18.0","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997383","TMS21F1972P0019","","plot","4411836","2022-21.GS.C6.CE.1600.IB-plotno1080-TMS21F1972P0019","1","54","1080","64","50","test","","","","","","","","","","","0.2","17.6","88.3","2","","","0.6","2","1.0","1.0","4","4","5","","38.7","","4.0","1","","","3","10.4","10.3","5.2","0.3","5","7","","","","","","5","","3","17","","","0","","5","5","1.0","","","1","3","1","2","5","20.5","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2998970","TMS21F1886P0005","","plot","4411621","2022-21.GS.C6.CE.1600.IB-plotno1081-TMS21F1886P0005","1","55","1081","65","50","test","","","","","","","","","","","0.7","29.0","89.8","2","","","0.8","2","1.0","1.0","3","3","5","","36.8","","3.8","1","","","3","10.4","5.1","5.2","0.5","5","9","","","","","","5","","3","10","","","2","","5","5","1.0","","","1","3","2","2","5","10.2","2","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2998545","TMS21F1890P0009","","plot","4411387","2022-21.GS.C6.CE.1600.IB-plotno1082-TMS21F1890P0009","1","55","1082","65","49","test","","","","","","","","","","","0.2","15.6","90.3","0","","","0.6","3","1.0","1.0","3","4","5","","40.3","","4.2","1","","","5","10.4","2.8","5.2","0.7","5","7","","","","","","5","","3","22","","","0","","5","5","1.0","","","1","3","1","2","3","5.5","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2996565","TMS21F1968P0008","","plot","4411289","2022-21.GS.C6.CE.1600.IB-plotno1083-TMS21F1968P0008","1","55","1083","65","48","test","","","","","","","","","","","0.2","15.2","88.4","1","","","1.0","3","0.0","0.0","1","1","5","","37.9","","3.9","1","","","3","10.4","8.4","5.2","0.4","3","9","","","","","","5","","","19","","","3","","5","5","1.0","","","1","2","1","2","3","16.8","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997145","TMS21F1901P0007","","plot","4410970","2022-21.GS.C6.CE.1600.IB-plotno1084-TMS21F1901P0007","1","55","1084","65","47","test","","","","","","","","","","","0.3","24.1","86.4","0","","","1.0","3","1.0","1.0","3","4","5","","36.3","","3.8","1","","","5","10.4","3.6","5.2","0.6","3","7","","","","","","4","","3","20","","","0","","5","5","1.0","","","1","2","2","2","3","7.2","2","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2996610","TMS21F1926P0007","","plot","4411695","2022-21.GS.C6.CE.1600.IB-plotno1085-TMS21F1926P0007","1","55","1085","65","46","test","","","","","","","","","","","0.3","14.6","84.8","1","","","0.4","2","0.0","0.0","1","1","5","","37.2","","3.9","3","","","5","10.4","5.0","5.2","0.5","3","5","","","","","","5","","3","8","","","","","5","5","1.0","","","1","2","1","2","5","10.0","1","7",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2997148","TMS21F1880P0021","","plot","4411248","2022-21.GS.C6.CE.1600.IB-plotno1086-TMS21F1880P0021","1","55","1086","65","45","test","","","","","","","","","","","0.0","15.2","88.3","0","","","0.6","2","0.0","0.0","1","1","5","","40.9","","4.2","1","","","5","10.3","5.5","5.2","0.5","5","5","","","","","","5","","3","17","","","2","","5","5","1.0","","","","3","1","2","5","11.0","1","3",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10446","21.GS.C5.CE.1600.IB","Clonal evaluation trial using 1600 clones from Cycle 5 at Ibadan in 2021 breeding season","Augmented","1","2.5","0.08","no","no","2021-November-16","2022-September-16","3","Ibadan","2105578","TMS20F1459P0004","","plot","4411847","2022-21.GS.C6.CE.1600.IB-plotno1087-TMS20F1459P0004","1","55","1087","65","44","test","","","","","","","","","","","0.0","16.3","89.5","2","","","1.0","2","0.0","0.0","1","1","5","","36.6","","3.8","1","","","3","10.3","9.3","5.2","0.4","5","8","","","","","","5","","3","30","","","0","","5","5","1.0","","","1","2","1","2","3","18.5","1","7",""," (Operator: @mahmud, Time: )"
