TRIAL,YEAR_HARVEST,LOCATION,TRIAL_TYPE,PLOT_NAME,ACCESSION_NAME,PEDIGREE,FAMILY,DARTSEQLD,PLOT_NUMBER,BLOCK_NUMBER,IS_A_CONTROL,REP_NUMBER,RANGE_NUMBER,ROW_NUMBER,COL_NUMBER,SPROUT,SPRTCT1,SPRTCT3,VIGOR,CMD1S,CMD1I,CMD3S,MCMDS,CMD3I,MCMDI,CBB3S,CBB3I,PUBESEVERITY3,APICOL3,PETCOL3,LCOL3,LFSHP3,PLTHT1,BRNHT1,PLTHT2,BRNHT2,PLTHT3,BRNHT3,PLTHT3MAP,BRNHT3MAP,PLTHT4,PLTHT5,PLTHT6,PLTHT8MAP,PLTHT,BRNHT4,BRNHT5,BRNHT,BRNHT6,BRNHT8MAP,LVBRH4,LVBRH5,LVBRH6,LVBRH8MAP,STEMGIRTH4,STEMGIRTH5,STEMGIRTH6,STEMGIRTH8MAP,NOHAV,RTNO,RTROT,RTSZ,RTSHP,RTOUTCOL,RTINNCOL,PLPCOL,TC,NKLGT,EASEPL,SHTWT,RTWT,DM,FYLD,DYLD,HI,TYLD,L.1,A.1,B.1,L.2,A.2,B.2,L,A,B
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2241P0067_722,TMS21F2241P0067,TMS18F1095P0041/?,TMS21F2241,,722,37,,1,,37,2,1,5,5,7,1,0,1,1,0,0,2,0.6,1,7,9,3,5,70,35,70,35,70,30,70,33.3,130,100,95,108.3,88,65,35,40,35,45,1,2,2,1.7,0.8,0.7,0.7,0.7,5,22,0,5,2,3,1,1,1,3,1,4.5,7.4,43.92,17.76,7.800192,0.621848739,10.8,84.84,0.16,17.42,82.64,0,15.68,83.74,0.08,16.55
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2166P0001_723,TMS21F2166P0001,TMS18F1015P0015/TMS18F1325P0021,TMS21F2166,,723,37,,1,,37,3,1,5,5,5,1,0,1,1,0,0,2,0.6,1,5,5,5,5,65,0,55,0,55,0,58.3,0,110,110,130,116.7,79,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,5,15,0,3,2,2,1,2,2,3,1,1.7,4.2,39.1,10.08,3.94128,0.711864407,4.08,85.13,0.8,23.86,79.5,1.01,21.43,82.315,0.905,22.645
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA070593_724,IITA-TMS-IBA070593,IITA-TMS-IBA011277/IITA-TMS-IBA990067,IITA-TMS-IBA070593,DARTSEQLD,724,37,1,1,,37,4,1,5,5,5,1,0,1,1,0,0,2,0.4,0,7,7,5,5,65,35,60,30,50,70,58.3,45,150,135,130,138.3,92,40,40,43,40,40,3,3,2,2.7,0.6,0.6,0.6,0.6,5,15,2,5,2,3,1,2,4,3,1,5.7,6.1,39.25,14.64,5.7462,0.516949153,13.68,86.87,1.87,40.79,84.06,20.8,39.72,85.465,11.335,40.255
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2238P0099_725,TMS21F2238P0099,TMS18F1178P0025/?,TMS21F2238,,725,37,,1,,37,5,1,5,5,3,1,0,1,1,0,0,2,0.4,1,7,7,5,5,55,0,40,0,55,0,50,0,125,115,120,120,78,0,0,0,0,0,0,0,0,0,0.8,0.5,0.5,0.6,5,19,0,5,2,3,1,1,1,3,1,2.55,7.35,39.76,17.64,7.013664,0.742424242,6.12,84.09,0.16,14.97,78.89,0.93,12.18,81.49,0.545,13.575
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2257P0028_726,TMS21F2257P0028,TMS18F1299P0012/?,TMS21F2257,,726,37,,1,,37,6,1,5,5,5,1,0,1,1,0,0,3,0.8,0,7,7,5,5,75,0,70,0,95,0,80,0,170,155,190,171.7,113,0,0,0,0,0,0,0,0,0,0.7,0.7,0.8,0.7,5,21,2,3,2,3,1,1,1,3,1,3.75,3.25,38.64,7.8,3.01392,0.464285714,9,84.08,0.59,26.58,84.2,0.62,26.35,84.14,0.605,26.465
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2259P0033_727,TMS21F2259P0033,TMS18F1539P0086/?,TMS21F2259,,727,37,,1,,37,7,0.6,3,2,3,3,1,3,3,1,1,2,1,0,7,7,5,5,50,20,,0,0,0,25,6.7,100,95,,97.5,,25,30,15,,27.5,2,2,,2,0.6,0.3,,0.4,2,2,0,,,,,,,,,0.5,,,,,,1.2,,,,,,,,,
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2254P0010_728,TMS21F2254P0010,TMS18F1419P0037/?,TMS21F2254,,728,37,,1,,37,8,1,5,5,5,3,0.2,3,3,0.2,0.2,3,0.2,0,7,7,5,5,65,35,45,0,70,40,60,25,135,115,40,96.7,86,45,75,39,45,55,2,2,2,2,0.6,0.6,0.7,0.7,5,10,3,3,2,3,1,1,1,3,2,4.6,2.2,44.06,5.28,2.326368,0.323529412,11.04,86.98,0.2,14.42,79.79,0.73,11.42,83.385,0.465,12.92
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2175P0001_729,TMS21F2175P0001,TMS14F1306P0015/TMS18F1481P0029,TMS21F2175,,729,37,,1,,37,9,1,5,5,7,1,0,1,1,0,0,3,0.6,0,7,9,3,5,50,35,55,35,70,35,58.3,35,135,125,125,128.3,87,40,40,37,35,38.3,2,1,1,1.3,0.7,0.6,0.6,0.6,5,8,3,5,3,3,1,1,1,3,1,5.95,6.05,41.64,14.52,6.046128,0.504166667,14.28,84.51,0.17,13.67,78.72,0.61,11.76,81.615,0.39,12.715
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F1163P0020_730,TMS18F1163P0020,TMS15F1244P0004/TMS15F1132P0013,TMS18F1163,DARTSEQLD,730,37,,1,,37,10,1,5,5,5,1,0,1,1,0,0,2,0.6,1,7,7,5,5,70,45,55,45,60,40,61.7,43.3,130,140,110,126.7,91,50,55,47,40,48.3,2,1,2,1.7,0.9,0.7,0.8,0.8,5,21,0,5,2,3,1,1,1,3,1,6.1,10.55,,25.32,,0.633633634,14.64,86.12,0.15,14.58,75.71,0.69,11.42,80.915,0.42,13
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2260P0057_731,TMS21F2260P0057,TMS18F1331P0005/?,TMS21F2260,,731,37,,1,,37,11,1,5,5,3,1,0,1,1,0,0,2,0.6,0,5,7,5,5,45,0,60,0,50,0,51.7,0,110,105,115,110,74,0,0,0,60,20,0,0,1,0.3,0.5,0.4,0.6,0.5,5,15,0,3,2,3,1,1,1,3,1,1,2.8,38.64,6.72,2.596608,0.736842105,2.4,83.54,0.58,14.27,79.33,0.99,12.85,81.435,0.785,13.56
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2086P0013_732,TMS21F2086P0013,TMS13F1304P0003/TMS18F1051P0039,TMS21F2086,,732,37,,1,,37,12,1,5,5,5,2,0.6,3,2.5,0.6,0.6,2,0.8,2,7,7,5,5,55,0,60,0,35,0,50,0,150,175,135,153.3,95,0,0,0,0,0,0,0,0,0,0.7,0.9,0.8,0.8,5,28,3,5,2,3,1,1,1,3,1,4.45,6.75,41.35,16.2,6.6987,0.602678571,10.68,85.13,0.38,14.3,77.29,0.37,11.23,81.21,0.375,12.765
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2045P0062_733,TMS21F2045P0062,TMS15F1302P0020/TMS18F1309P0044,TMS21F2045,,733,37,,1,,37,13,1,5,5,7,1,0,1,1,0,0,3,0.6,0,7,9,5,5,65,40,75,40,65,35,68.3,38.3,150,145,130,141.7,100,45,40,40,45,43.3,2,2,2,2,0.9,0.9,0.9,0.9,5,22,0,5,2,3,1,1,1,3,1,7.5,8.75,39.39,21,8.2719,0.538461538,18,85.71,0.74,16.18,80.37,1,14.1,83.04,0.87,15.14
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2060P0025_734,TMS21F2060P0025,TMS18F1015P0015/TMS18F1329P0005,TMS21F2060,,734,37,,1,,37,14,1,5,3,5,1,0,1,1,0,0,2,0.7,0,7,7,5,5,60,45,75,50,0,0,45,31.7,125,145,135,135,81,55,55,41,55,55,2,2,1,1.7,0.8,0.7,0.6,0.7,3,14,2,5,2,3,1,1,1,3,1,1.9,5.6,46.13,13.44,6.199872,0.746666667,4.56,90.27,0.6,16.6,87.11,0.49,16.04,88.69,0.545,16.32
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2038P0014_735,TMS21F2038P0014,TMS18F1420P0006/TMS18F1095P0041,TMS21F2038,,735,37,,1,,37,15,1,5,5,5,1,0,1,1,0,0,2,0.4,1,7,5,5,5,50,0,65,50,70,55,61.7,35,170,155,165,163.3,102,25,55,37,65,48.3,1,1,2,1.3,0.7,0.7,0.9,0.8,5,21,0,5,2,3,1,1,1,3,1,7.1,5.65,41.95,13.56,5.68842,0.443137255,17.04,82.76,0.72,15.15,78.14,0.6,12.87,80.45,0.66,14.01
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2157P0003_736,TMS21F2157P0003,TMS18F1474P0007/TMS18F1159P0011,TMS21F2157,,736,37,,1,,37,16,1,5,5,3,4,1,4,4,1,1,3,0.4,2,7,7,5,5,60,0,65,0,70,0,65,0,150,175,175,166.7,104,0,0,0,0,0,0,0,0,0,0.6,0.6,0.7,0.6,5,15,2,3,2,3,1,2,2,3,1,3.7,4.3,40.94,10.32,4.225008,0.5375,8.88,86.15,0.45,27.69,84.23,0.26,25.58,85.19,0.355,26.635
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2107P0021_737,TMS21F2107P0021,TMS14F1035P0004/TMS15F1474P0007,TMS21F2107,,737,37,,1,,37,17,1,5,5,5,1,0,1,1,0,0,3,0.8,0,7,7,5,5,45,0,40,0,45,0,43.3,0,130,115,135,126.7,75,0,0,0,0,0,0,0,0,0,0.7,0.6,0.7,0.6,5,23,0,5,2,3,1,1,1,3,1,2.85,7.45,45.63,17.88,8.158644,0.723300971,6.84,89.99,0.77,17.59,85.04,0.54,16.5,87.515,0.655,17.045
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1997P0004_738,TMS21F1997P0004,TMS18F1539P0086/TMS18F1033P0018,TMS21F1997,,738,37,,1,,37,18,1,5,5,5,1,0,1,1,0,0,2,0.6,1,7,7,5,5,70,50,75,70,80,70,75,63.3,160,185,155,166.7,114,30,45,53,55,43.3,3,3,2,2.7,1,0.9,0.7,0.8,5,16,0,7,3,2,1,1,1,3,1,6.75,10.8,42.81,25.92,11.096352,0.615384615,16.2,86.18,0.57,16.31,90.33,0.8,17.64,88.255,0.685,16.975
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1996P0018_739,TMS21F1996P0018,TMS18F1539P0086/TMS14F1285P0006,TMS21F1996,,739,37,,1,,37,19,1,5,5,5,3,1,2,2.5,1,1,3,0.4,2,5,7,5,5,40,0,55,0,50,0,48.3,0,125,165,145,145,87,0,0,0,0,0,0,0,0,0,0.6,0.9,0.6,0.7,4,24,0,5,2,2,1,1,1,3,1,3.25,8.3,43.2,19.92,8.60544,0.718614719,7.8,92.5,0.1,15.26,85.61,0.01,14.65,89.055,0.055,14.955
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMEB419_740,TMEB419,,TMEB419,DARTSEQLD,740,37,1,1,,37,20,1,5,5,5,1,0,3,2,0.4,0.2,2,0.4,0,7,7,5,5,55,0,45,0,45,0,48.3,0,155,165,127,149,93,0,0,0,0,0,0,0,0,0,0.8,0.9,0.6,0.8,5,9,3,5,2,3,1,1,1,3,1,5.08,7.85,,18.84,,0.607115236,12.192,90.87,0.38,16.29,88.28,0.25,15.98,89.575,0.315,16.135
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F1047P0024_741,TMS18F1047P0024,TMS15F1080P0012/TMS15F1398P0008,TMS18F1047,DARTSEQLD,741,38,,1,,38,20,1,5,5,7,1,0,1,1,0,0,2,0.6,0,7,7,5,5,70,55,80,55,85,60,78.3,56.7,160,160,175,165,111,55,60,57,70,61.7,1,1,2,1.3,0.6,0.7,0.8,0.7,5,37,0,5,2,2,1,1,1,3,1,6.5,13.4,40.91,32.16,13.156656,0.673366834,15.6,89.78,0.26,16.96,85.27,0.11,15.63,87.525,0.185,16.295
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2060P0003_742,TMS21F2060P0003,TMS18F1015P0015/TMS18F1329P0005,TMS21F2060,,742,38,,1,,38,19,1,5,5,5,1,0,1,1,0,0,2,0.4,0,3,3,5,5,45,25,75,35,65,25,61.7,28.3,155,160,160,158.3,100,25,35,29,25,28.3,3,3,3,3,0.6,0.9,0.6,0.7,5,29,2,5,2,2,1,2,2,3,1,9.4,12.25,41.89,29.4,12.31566,0.565819861,22.56,87.75,0.19,25.93,84.08,0.22,25.08,85.915,0.205,25.505
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2002P0002_743,TMS21F2002P0002,TMS18F1419P0037/TMS18F1033P0018,TMS21F2002,,743,38,,1,,38,18,1,5,5,3,1,0,1,1,0,0,3,0.4,1,7,7,5,5,75,60,70,65,70,0,71.7,41.7,155,150,145,150,104,70,70,53,65,68.3,1,1,1,1,0.5,0.5,0.6,0.6,5,19,0,3,2,3,1,1,1,3,1,4.4,2.85,42.31,6.84,2.894004,0.393103448,10.56,88.23,0.02,13.19,90.11,0.09,13.52,89.17,0.055,13.355
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2149P0009_744,TMS21F2149P0009,TMS18F1420P0006/TMS18F1299P0012,TMS21F2149,,744,38,,1,,38,17,1,5,5,5,1,0,1,1,0,0,3,0.8,0,7,5,5,5,115,80,80,0,80,70,91.7,50,250,180,190,206.7,141,90,0,48,100,63.3,1,0,1,0.7,1.2,0.9,1.2,1.1,5,19,5,3,2,3,1,1,1,3,1,8.6,3.5,37.6,8.4,3.1584,0.289256198,20.64,87.61,0.13,12.14,88.24,0.18,13.26,87.925,0.155,12.7
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2020P0011_745,TMS21F2020P0011,TMS18F1327P0021/TMS15F1329P0005,TMS21F2020,,745,38,,1,,38,16,1,5,5,5,1,0,1,1,0,0,3,0.6,2,5,7,5,5,55,45,55,35,50,45,53.3,41.7,140,135,125,133.3,87,50,40,43,45,45,2,3,1,2,0.8,0.7,0.5,0.6,5,23,2,5,2,2,1,1,1,3,1,6.25,9.15,40.02,21.96,8.788392,0.594155844,15,88.79,0.08,16.56,87.74,0.14,15.36,88.265,0.11,15.96
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2094P0003_746,TMS21F2094P0003,TMS18F1047P0024/TMS15F1302P0020,TMS21F2094,,746,38,,1,,38,15,1,5,5,3,1,0,1,1,0,0,2,0.4,0,7,7,5,5,55,0,60,0,75,60,63.3,20,145,135,150,143.3,94,0,80,28,70,50,0,1,2,1,0.6,0.5,0.7,0.6,5,17,2,5,2,3,1,1,1,3,1,5.7,7.1,41.06,17.04,6.996624,0.5546875,13.68,82.82,0.09,13.85,78.56,0.24,12.11,80.69,0.165,12.98
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS13F1343P0022_747,TMS13F1343P0022,IITA-TMS-IBA970425/IITA-TMS-IBA930007,TMS13F1343,DARTSEQLD,747,38,1,1,,38,14,1,5,5,5,1,0,1,1,0,0,2,0.4,1,7,7,5,5,45,40,55,45,55,45,51.7,43.3,115,140,100,118.3,82,45,45,44,45,45,1,1,1,1,0.4,0.6,0.3,0.5,5,28,3,3,2,3,1,1,1,3,1,3.35,5.15,,12.36,,0.605882353,8.04,88.91,0.22,14.69,86.57,0.11,13.55,87.74,0.165,14.12
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2200P0002_748,TMS21F2200P0002,TMS18F1269P0003/TMS18F1163P0020,TMS21F2200,,748,38,,1,,38,13,1,5,5,7,1,0,1,1,0,0,3,0.4,1,7,9,3,5,60,55,60,45,70,45,63.3,48.3,160,165,180,168.3,103,40,50,47,65,51.7,3,3,2,2.7,1.2,1.1,1,1.1,5,16,0,3,2,3,1,1,1,3,1,12.5,6,39.24,14.4,5.65056,0.324324324,30,87.31,0.31,14.45,85.45,0.5,15.12,86.38,0.405,14.785
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F2086P0016_749,TMS18F2086P0016,,TMS18F2086,,749,38,,1,,38,12,1,5,5,5,1,0,1,1,0,0,2,0.6,1,7,7,5,5,50,30,40,0,45,0,45,10,120,135,135,130,78,35,0,13,85,40,2,0,1,1,0.6,0.6,0.6,0.6,4,10,2,3,2,3,1,1,1,3,1,1.85,4,41.35,9.6,3.9696,0.683760684,4.44,87.69,0.18,28.22,83.89,0.08,26.44,85.79,0.13,27.33
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F1279P0006_750,TMS18F1279P0006,TMS13F1053P0015/TMEB419,TMS18F1279,DARTSEQLD,750,38,,1,,38,11,1,5,5,5,1,0,1,1,0,0,2,0.4,0,7,7,5,5,45,30,55,40,50,35,50,35,150,145,145,146.7,89,45,40,38,45,43.3,2,2,3,2.3,1.1,0.7,0.9,0.9,5,15,3,3,2,2,1,1,1,5,2,6.6,6.55,38.19,15.72,6.003468,0.498098859,15.84,86.08,0.04,13.65,88.3,0.13,14.64,87.19,0.085,14.145
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2086P0021_751,TMS21F2086P0021,TMS13F1304P0003/TMS18F1051P0039,TMS21F2086,,751,38,,1,,38,10,1,5,5,5,1,0,1,1,0,0,2,1,1,7,7,5,5,60,0,55,45,55,0,56.7,15,100,105,125,110,75,65,45,31,63,57.7,1,1,1,1,0.6,0.7,0.7,0.7,5,16,5,3,1,2,1,2,2,3,1,2.8,3.1,40.77,7.44,3.033288,0.525423729,6.72,86.1,0.88,27.36,84.8,0.63,26.87,85.45,0.755,27.115
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2238P0026_752,TMS21F2238P0026,TMS18F1178P0025/?,TMS21F2238,,752,38,,1,,38,9,0.8,4,4,7,1,0,1,1,0,0,3,0.5,0,7,7,5,5,60,50,80,45,75,45,71.7,46.7,175,145,155,158.3,107,55,60,51,40,51.7,2,2,3,2.3,0.9,0.7,1,0.8,4,8,2,3,1,3,1,1,1,3,1,4.9,3,43.41,7.2,3.12552,0.379746835,11.76,88.15,0.21,15.66,86.97,0.39,15.55,87.56,0.3,15.605
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2092P0013_753,TMS21F2092P0013,TMS18F1047P0024/TMS15F1302P0027,TMS21F2092,,753,38,,1,,38,8,1,5,5,5,1,0,1,1,0,0,2,0.6,0,7,7,5,5,65,45,55,0,60,55,60,33.3,170,145,145,153.3,99,60,35,39,50,48.3,1,1,2,1.3,0.8,0.7,0.9,0.8,5,35,2,5,2,2,1,1,1,3,1,6.5,7.4,39.93,17.76,7.091568,0.532374101,15.6,84.53,0.16,13.81,77.7,0.7,11.66,81.115,0.43,12.735
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-IITA-TMS-IBA000070_754,IITA-TMS-IBA000070,TMEB459/?,IITA-TMS-IBA000070,DARTSEQLD,754,38,1,1,,38,7,1,5,5,3,1,0,1,1,0,0,3,0.4,0,7,9,5,5,40,0,50,40,45,35,45,25,75,95,100,90,61,45,40,32,40,41.7,1,1,1,1,0.5,0.7,0.7,0.6,5,8,2,3,1,3,1,1,1,3,1,3.5,2.7,,6.48,,0.435483871,8.4,84.25,0.07,14.68,78.72,0.4,13.01,81.485,0.235,13.845
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F1991P0001_755,TMS21F1991P0001,TMS18F1562P0004/TMS14F1285P0006,TMS21F1991,,755,38,,1,,38,6,1,5,5,3,1,0,1,1,0,0,2,0.6,0,7,7,5,5,40,0,40,0,40,0,40,0,85,90,90,88.3,59,0,0,0,0,0,0,0,0,0,0.4,0.4,0.5,0.4,5,6,2,3,2,3,1,1,1,3,1,1.05,1.35,38.27,3.24,1.239948,0.5625,2.52,84.69,0.06,14.38,77.79,0.47,11.77,81.24,0.265,13.075
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2060P0004_756,TMS21F2060P0004,TMS18F1015P0015/TMS18F1329P0005,TMS21F2060,,756,38,,1,,38,5,1,5,5,3,1,0,1,1,0,0,2,0.6,1,5,7,5,5,60,40,55,45,60,50,58.3,45,165,155,165,161.7,99,50,0,37,55,35,1,0,1,0.7,1,0.8,1.1,1,5,9,2,3,2,1,1,1,1,3,1,6.7,3.5,36.7,8.4,3.0828,0.343137255,16.08,84.31,0.55,15.83,86,0.57,16.24,85.155,0.56,16.035
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2238P0070_757,TMS21F2238P0070,TMS18F1178P0025/?,TMS21F2238,,757,38,,1,,38,4,1,5,4,5,1,0,3,2,0.3,0.1,2,0.8,0,7,7,5,5,50,40,55,40,45,40,50,40,95,95,100,96.7,68,40,45,41,45,43.3,1,1,1,1,0.5,0.6,0.7,0.6,5,19,2,3,2,2,1,1,1,3,1,1.7,6.8,41.17,16.32,6.718944,0.8,4.08,84.34,0.1,15.78,81.12,0.69,15.04,82.73,0.395,15.41
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS18F1331P0005_758,TMS18F1331P0005,TMS13F1362P0004/IITA-TMS-IBA000070,TMS18F1331,DARTSEQLD,758,38,,1,,38,3,1,5,5,5,1,0,1,1,0,0,2,0.6,0,7,9,5,5,65,55,55,45,45,35,55,45,140,110,115,121.7,83,65,55,51,45,55,1,1,1,1,0.7,0.6,0.6,0.6,5,21,2,5,2,3,1,1,1,3,1,2.65,7.1,39.96,17.04,6.809184,0.728205128,6.36,82.67,0.42,14.86,79.68,0.85,13.12,81.175,0.635,13.99
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2151P0004_759,TMS21F2151P0004,TMS15F1302P0020/TMS18F1481P0029,TMS21F2151,,759,38,,1,,38,2,1,5,5,7,4,1,4,4,1,1,3,0.4,1,3,7,5,5,50,0,60,50,35,0,48.3,16.7,85,105,100,96.7,67,40,55,29,55,50,1,1,1,1,0.5,0.7,0.6,0.6,5,6,0,3,2,3,1,1,1,3,1,1.7,1.35,35.96,3.24,1.165104,0.442622951,4.08,84.59,0.42,13.58,82.24,0.39,11.68,83.415,0.405,12.63
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2178P0001_760,TMS21F2178P0001,TMS18F1288P0003/TMS18F1331P0005,TMS21F2178,,760,38,,1,,38,1,1,5,5,7,1,0,1,1,0,0,2,0.6,2,7,7,5,5,65,0,80,55,60,55,68.3,36.7,105,135,120,120,89,0,65,35,65,43.3,0,1,1,0.7,0.7,0.8,0.9,0.8,5,23,2,3,2,3,1,1,1,3,1,3.1,5.4,42.47,12.96,5.504112,0.635294118,7.44,88.81,0.41,15.61,88.1,0.49,15.85,88.455,0.45,15.73
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2255P0011_761,TMS21F2255P0011,TMS18F1298P0026/?,TMS21F2255,,761,39,,1,,39,1,1,5,5,7,1,0,1,1,0,0,2,0.8,2,7,9,5,5,140,0,105,0,120,0,121.7,0,360,340,320,340,213,0,0,0,0,0,0,0,0,0,1.3,1.4,1.3,1.4,5,25,0,5,4,1,1,1,1,5,2,14.7,9.45,39.31,22.68,8.915508,0.391304348,35.28,85.02,0.01,14.04,86.92,0.24,15.02,85.97,0.125,14.53
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2256P0068_762,TMS21F2256P0068,TMS18F1327P0021/?,TMS21F2256,,762,39,,1,,39,2,1,5,5,7,1,0,1,1,0,0,2,0.6,1,7,7,5,5,70,60,55,50,70,55,65,55,125,120,125,123.3,88,65,65,59,60,63.3,2,2,2,2,0.1,0.7,0.7,0.5,5,21,3,3,2,3,1,1,1,3,1,4.35,3.65,42.54,8.76,3.726504,0.45625,10.44,88.67,0.12,14.97,87.82,0.23,14.94,88.245,0.175,14.955
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2090P0021_763,TMS21F2090P0021,TMS18F1047P0024/TMS18F1309P0044,TMS21F2090,,763,39,,1,,39,3,1,5,5,7,3,1,3,3,1,1,2,0.6,0,7,7,5,5,60,0,80,0,75,0,71.7,0,155,135,150,146.7,101,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,5,31,0,3,1,3,1,1,1,3,1,2.7,5,34.82,12,4.1784,0.649350649,6.48,87.59,0.12,15.04,87.55,0.08,14.85,87.57,0.1,14.945
21.GS.C5.CE.STUDENT2.IB,2022,Ibadan,CET,2022-21.GS.C5.CE.1600.IB-rep1-TMS21F2257P0106_764,TMS21F2257P0106,TMS18F1299P0012/?,TMS21F2257,,764,39,,1,,39,4,0.6,3,3,3,1,0,1,1,0,0,3,0.7,2,7,7,5,5,40,0,40,0,0,0,26.7,0,80,85,105,90,49,0,0,0,0,0,0,0,0,0,0.4,0.3,0.3,0.3,3,14,0,3,2,3,1,1,1,3,1,1.5,2,41.1,4.8,1.9728,0.571428571,3.6,86.44,0.53,15.64,84.15,0.61,15.39,85.295,0.57,15.515
